run_id,experiment_id,season,week,game_id,feature,side,family,raw_value,league_pctile,was_imputed,contribution_logodds,pick_direction_contribution,abs_rank,bias_logodds,model_name,feature_list_hash,blend_n,predicted_side,predicted_home_cover_prob,clean_forward,reproduction_max_diff,is_approximate,created_at,live_predicted_side,side_mismatch,pick_direction_live
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_NE_SEA,home_def_rush_yards_allowed_per_att,home,defence run,3.831707317063825,3.125,False,0.16211824119091034,-0.16211824119091034,3,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4238162934780121,False,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.16211824119091034
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_NE_SEA,away_pass_explosive_rate,away,QB,0.12545454545431736,100.0,False,-0.06516846269369125,0.06516846269369125,4,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4238162934780121,False,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.06516846269369125
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_NE_SEA,home_def_epa_per_play,home,coverage/defence other,-0.13663886528592684,3.125,False,-0.06406895816326141,0.06406895816326141,5,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4238162934780121,False,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.06406895816326141
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_NO_DET,away_ol_sack_rate,away,OL pass protection,0.07728706624593489,68.75,False,0.09886059165000916,-0.09886059165000916,1,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.43020060658454895,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.09886059165000916
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_NO_DET,away_def_pressure_proxy_rate,away,defence pass rush,0.23352165725003105,56.25,False,-0.08141574263572693,0.08141574263572693,2,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.43020060658454895,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.08141574263572693
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_NO_DET,roof_dome,game,weather,1.0,,False,0.07361342757940292,-0.07361342757940292,3,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.43020060658454895,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.07361342757940292
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_NO_DET,home_rolling_3wk_epa_trend,home,form,0.08127839987352242,81.25,False,-0.07268225401639938,0.07268225401639938,4,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.43020060658454895,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.07268225401639938
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_NO_DET,home_ol_qb_hit_rate,home,OL pass protection,0.19224555735025486,78.125,False,-0.06997746229171753,0.06997746229171753,5,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.43020060658454895,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.06997746229171753
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_NYJ_TEN,away_def_pass_epa_allowed_per_att,away,coverage/defence other,0.2541260126925353,100.0,False,-0.11305546015501022,-0.11305546015501022,1,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,home,0.5028113722801208,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,True,0.11305546015501022
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_NYJ_TEN,away_rolling_3wk_epa_trend,away,form,-0.13193641194799546,12.5,False,-0.10630078613758087,-0.10630078613758087,2,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,home,0.5028113722801208,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,True,0.10630078613758087
